"","HPV+1","HPV+10","HPV+11","HPV+12","HPV+13","HPV+14","HPV+15","HPV+16","HPV+17","HPV+18","HPV+2","HPV+3","HPV+4","HPV+5","HPV+6","HPV+7","HPV+8","HPV+9"
"ABCA11P",2.56306258592239,2.05183258897613,2.56394216077624,2.83073055807365,3.39130918657504,2.65088196652129,2.58902730004137,1.94515559754762,2.68182420705972,2.53867165691888,2.52447373429956,2.17895911477035,3.16510867191718,1.83107139237052,2.95472173145483,1.95215199925615,3.39456001087006,3.19608608923816
"ABCA12",2.99557919621821,3.54855435746843,1.51294551049044,2.81353209789157,0.00592955697527046,4.37179340351583,4.16183885102279,3.58111079623715,5.2169649542229,5.13396471432085,2.54521397614618,2.70509657012459,1.41100058441896,3.72571008934713,3.92570102148713,-0.512343761095417,4.18649013762927,0.827050702733382
"ABCA13",5.87622224918542,6.54318870324299,6.34101387365697,7.3377247793129,1.03942359626477,6.29310041070486,5.20834178836445,7.65241939049521,2.62036256188408,6.54601943911545,7.47967502485609,7.30643782507674,7.23153014801784,6.65957369178149,6.46794109467199,2.32640532726798,5.11905228713419,2.5956869618346
"ABCA17P",3.97292982445997,2.38558463668234,1.9101214521451,3.0955130841545,3.44585990102598,1.93512730478518,0.405019852969805,1.56872654620753,2.86521362382192,0.563416843349441,2.09821455219889,4.81845456317882,4.50757253384227,2.3900966095104,2.23035617886058,5.16554556512393,1.85837959425261,1.88441812181666
"ABCA2",6.24416248207774,4.96367009712173,6.08753767913752,5.45800508255172,4.97688892096264,4.0375210899111,5.65069991842532,4.85758501522793,6.02960451240967,4.03402650292057,5.95006115196558,7.05559007137408,7.76223119673499,7.17954580503098,5.53024752389507,5.54255575411521,8.48364390552256,5.80046930584785
"ABCA3",7.92819439755523,2.67398091245215,5.74733279078323,7.60924913171046,7.5117488436915,4.71903516525665,0.945421131798659,3.39005328949764,-0.104037878541369,3.02499514444731,3.71596186001743,7.75499883802369,8.58476096406682,6.15763929020387,4.81461212405706,9.90241696893197,5.87056945888307,4.82108869702755
"ABCA5",5.27511041278771,4.70262082442976,5.32830787397697,5.13933802685131,4.96821848144737,6.64167288175823,5.56161727248048,5.52505600615573,4.69410776061315,4.95688824200004,4.55793763933645,5.78024827193949,5.5671863093719,5.83972044145556,5.24259498849608,5.50449885766055,5.12403274648461,5.65282659567554
"ABCA6",3.16050164374383,-0.934610799283349,1.83680867318443,2.82502048818791,-0.15795585231808,0.91536611626073,-2.46606681794693,1.01356449506147,0.219827217824792,0.640813465511397,-0.162017773258795,-0.507424800136964,1.36553651393462,-0.412172153099108,1.78735970847085,0.100111537950873,0.381302656337277,0.888129011939174
"ABCA7",6.44588998416986,4.4308357977851,6.16926973081608,5.77176423622616,4.75578233090983,5.66386818539486,5.60417195645738,5.13160027060577,4.51993808468506,5.16180245490172,7.19962406222852,6.14639751168023,6.46885516095683,6.10250016536816,7.70843063171145,6.16635861553549,8.08015873337413,3.87158152059281
"ABCA8",2.05854321931292,0.455388978600415,1.31120416412085,3.71768703751418,-3.12573251251492,-0.235475532273497,-4.04322659709209,0.713589603976816,-3.40954153290115,-2.16138658890379,-1.56336280709691,-2.17552963625139,0.465252234948074,-1.30018865779669,1.41471294587928,-2.96501197164456,-0.885297134386134,1.47061864678442
"ABCA9",3.26888156800717,-0.138244714953764,1.02094139399651,2.52037908384135,-0.613323110401892,0.10401732250626,-2.05200763278837,0.182091633635674,-0.830214606378345,0.244363255382608,0.535243604489027,-0.881583003348652,1.71278068675169,0.294477555131706,1.17153313847133,-0.379890406302126,0.662604681758395,-0.742528530383846
"ABCB1",1.72556344800619,0.188892347213032,3.07732049952164,2.98719552344497,1.03942359626477,0.844710873958091,-1.59337694671656,1.16348871176462,0.584116895733222,1.89747061776918,1.25905453446437,1.2082249141072,2.31296905796238,0.652471562919949,1.67973521622106,0.387145539669095,-0.0261509764538407,-0.462840025146864
"ABCB10",4.45993291648955,4.6415520496955,5.14738915585372,4.79397194836122,5.28884146826098,4.98542101970256,5.12870905621073,5.17639135469177,4.75077639181877,6.51423638280445,4.93192131816723,4.64212411554922,5.34802642971925,4.53896247585123,4.80183477685935,4.88692711896643,5.14868035962595,5.0521489642592
"ABCB4",0.541830348458685,-0.934610799283349,2.45616799154983,1.43417467828881,0.466239601757483,0.770416330078001,-2.24423335201413,-0.345384396073217,-2.36241081018485,-0.304128019744501,-0.207555210377135,-1.51488244430009,0.739232546201692,-1.30018865779669,2.12487474256831,-0.512343761095417,-2.17856457917771,-1.25608363380366
"ABCB6",5.27511041278771,4.82929488056568,4.6538308973103,4.72971926575571,3.90634541687169,4.35123264107348,5.55054806222305,5.12508649553037,5.04050684916204,4.3147105208561,5.47732797703655,5.20281213084639,6.15487792749743,5.6430928400734,5.05252909809666,3.97583868233477,6.47043173463349,5.34501362483172
"ABCB7",4.41527828696691,4.34040071761372,4.50458300515479,4.40937881577654,4.6247777069061,3.65426480594756,4.04838403748898,3.7258921206586,4.19580642100573,4.07084915136194,4.09457844661152,4.88273585770745,4.05675204767574,3.7490623740835,4.25118435633735,4.06569938867196,3.55559490440434,4.3767690639328
"ABCB8",5.25902736984858,3.88601139486275,4.67951897452326,4.52659290844248,4.26501974492177,4.96682788732222,4.39835764573343,4.53680396558556,5.00337220631646,4.2308392282464,5.26868717489355,4.83154199670262,5.39120384017162,5.71363620269579,5.2219612778241,4.72352032261845,6.44146513379039,4.80929411083646
"ABCB9",2.64579373622871,3.21897089496236,2.34725010386997,2.64875828952293,2.92246544999354,3.44927972171853,1.37159183423689,2.39837631039756,3.02789849915008,1.55765059025111,2.70735093365952,4.04306049433517,3.21722763912326,3.29553388771088,3.17550080888236,4.16662839616478,2.35282190478798,1.72615236539205
"ABCC1",7.94321311992951,6.76391287618833,6.5409621351254,7.78368529254287,8.17467178652461,5.42672494852413,5.13613278540339,6.20266259275069,4.94346333470665,5.49188370983584,5.76353040242787,7.23713031554035,7.21880322432305,5.32502519254881,6.19496004489042,8.02502143291159,6.52542221511499,7.98156026358158
"ABCC10",5.51407775919057,4.43598301278954,5.07408828790721,5.21332949964309,4.22814375028095,3.52748720571159,4.24200706164008,3.90081335239016,3.73421350060804,4.58525852511952,5.2307798544331,5.42630359047166,5.0469382117802,5.09832833487749,4.65089287900988,5.38507059400183,5.33775423563956,4.15241347439792
"ABCC2",-0.451254304476372,-1.77635820507462,-0.0119605864824694,0.278402532856572,0.153082706129638,-0.967562467254484,-0.883714630570197,-1.67424063112479,-1.60701575395482,-0.59219255671914,0.00698975996040637,-0.381274184335813,0.23183022493608,-2.09934539369397,-0.741107827299281,0.188109368525985,-0.214480248649062,-0.364565396067966
"ABCC3",3.43913639513451,3.26597341672004,4.93422217057673,3.24838944403718,1.18336268445766,2.39681823708864,5.40757239052266,2.93374843329046,1.32348648961178,1.701870360495,2.98038619553957,1.90953542179343,4.12655031936939,3.08410136348869,3.95677246734026,4.72719691983008,3.23797853467331,0.0813495367508102
"ABCC4",5.42768709573367,2.94342905770246,5.26084246957858,5.74328647948465,6.7333876532304,2.21969204666789,3.89054501281073,3.75992591368742,1.92878989121273,2.95095259071277,2.51749352860241,5.44451985278941,5.12404320620648,2.32942169316507,3.47283060711099,6.83019298885362,3.4850861566236,5.1889070613727
"ABCC5",7.25857694518722,9.20102372021911,7.10902617731366,6.77578124616589,5.47871711070174,7.056002688091,7.21739637974042,8.10264364651879,6.3094325604955,8.07191004457121,8.1568613454239,7.90453367174929,7.227962033942,8.34684128962207,8.0450337017117,6.88141136259898,7.43496220337932,4.95676717522821
"ABCC9",4.56832217763812,5.0400234029896,3.69631484594451,5.26168681575581,4.31862447781877,3.80608932101765,4.36925398471181,4.59074850633772,3.21623744110412,4.25565562310741,3.99003964700067,4.56194179188736,4.060323337296,4.40129945342559,4.0818336453742,4.18278417971462,3.82393284930232,4.2033706167585
"ABCD1",4.16641871375614,3.09429412328133,4.61206811931308,3.69282085624649,3.12771882949277,4.42270690813769,3.78745505595802,3.27708053201142,4.09773974034959,2.87930513349273,4.42809918778781,4.3233898775799,4.54118700420105,4.7915063569013,4.00958749140026,4.05696104272486,5.82031426051201,2.30600649327047
"ABCD2",0.644445696857181,-0.0207618222354524,2.26978385607395,2.3949499343089,2.28061202994763,0.844710873958091,-1.59337694671656,-0.234011813852298,-1.33941053408604,1.36126442272723,0.942073505436149,-0.32210789676147,0.180245628684353,-1.02201651286317,0.130336094225421,1.19238215612375,-1.11636084454278,-2.40720449485789
"ABCD3",5.51238272482359,6.04207242747301,5.61341711106089,5.84200661452619,6.48990204818362,6.04538211564649,5.67638631339046,5.69828449625876,6.17161337098182,6.55953606571622,5.92324307829178,5.31189417544745,5.8438636244081,4.43048089030675,6.7342893165632,5.93953583432981,5.73390671284435,6.52229660550856
"ABCD4",4.44401600993538,4.5590340163497,5.04648222222569,4.26923198901405,4.02814312967973,4.71160936754817,4.68148296045632,4.08123470738208,4.1089710784037,4.15372113834433,5.08730880683336,4.77846448150444,4.37045366352836,5.33586204287686,4.90699695999277,4.73634762893635,4.59316008733665,4.33350507779199
"ABCE1",6.68510312972586,7.00982674391425,6.59754122397467,6.4620768538118,7.75564719292342,6.85273179605751,7.2451246149741,6.71446385032841,7.13403218154335,7.46604349424705,6.30755534686881,6.33511880952004,6.74665290340555,6.70207316668428,6.5078252434487,6.64241162170572,6.3975803469995,7.41497283605122
"ABCF1",6.75986974464388,6.4860224791657,6.25065661606861,6.52286106808208,6.49335941816771,6.8932277203614,6.45780195541231,6.1471655491487,6.23577825646138,6.84151612893141,6.9435060400416,6.26389319533079,5.95738927989352,6.65648956541144,6.41438652885914,5.99243333259242,6.21668944411452,7.12396999879974
"ABCF2",6.09018700580764,5.24160428160447,5.65056452776701,5.87415856551119,5.71026872404001,5.70931729038026,5.9436553709067,5.68594556176917,6.04576675405053,6.13572916394815,6.43850585170919,5.86304380322716,6.03567046912457,6.23245091537477,6.02579495667324,6.13556425173443,6.31433220508157,6.0968355097076
"ABCF3",6.02866938461269,7.02527710233243,6.10548550589409,5.6446240859118,5.10670989437368,6.83319042633307,6.1410507682128,5.7718497073372,6.2836454868901,6.28754095010766,6.90189823210439,6.29257016352107,5.9545134185687,7.0762423711729,6.72642250338381,5.80336279081467,5.75546377942691,5.16853502371255
"ABCG1",5.15531682760594,2.72533581788177,5.18374500884414,6.01246881390855,4.7856985759181,3.9809923238976,3.91376720735138,5.87716039723227,3.61716789720935,3.88134167284924,3.43030132060666,4.62531337206476,4.79375978496341,2.6894976595976,4.84814193858072,5.13404141592507,4.60982467897421,3.68625333269106
"ABCG2",1.3837794860298,2.13013600503472,2.56394216077624,2.52742838235267,0.792383225468671,-0.274268845644753,-0.147271666302398,0.768119295561985,-0.104037878541369,0.670645768276569,-1.06728979478034,-0.720103868206846,2.49287822309162,-1.15440850144814,0.910968804356209,1.03516697482132,-1.39162328621805,0.421491778401434
"ABHD10",5.10671658722156,6.10482349281031,5.22742603815846,5.21442190563354,5.3700734245143,5.21546247945838,4.71491824067585,5.11723094483802,5.81835077219367,5.47560399455817,5.4674012456696,5.99103650135077,6.07150519402319,5.51136206876616,5.20426848619674,4.90975506139159,4.28167828028115,5.48091770946233
"ABHD11",4.33316404451921,4.84872348309214,4.68698805747974,5.48178894688457,3.59491565961938,5.26111052369759,5.63681118656325,4.77511549660259,5.86960155991656,4.52120488929739,5.12223740517571,5.4423886629022,5.40531384619995,5.75112902375581,5.94964644500826,5.28759473373552,6.31795886564057,3.73139661727133
"ABHD12",6.0672798832212,5.75754062083226,6.38116550387743,5.58674842368062,5.36913279210642,6.61505408548154,6.00643564398667,5.72265021437009,6.34192417675668,5.87247575153347,6.19612677448295,6.43228288786683,6.09432936557283,5.94862279204352,6.04399419355244,6.59541091040527,5.99358633384472,4.84439247649009
"ABHD13",4.69626288915152,3.67583714426941,5.32256495866958,4.92919400460279,6.01090795713273,4.42270690813769,5.41165640849341,5.20878705899744,4.75077639181877,4.05961887830156,4.19861225452045,4.59685270255517,4.25987580692501,3.8775225746215,3.97206079519078,4.79006552233561,3.9675397288431,4.98033398860946
"ABHD14A",1.82723498890193,2.52736386619104,2.73510698770944,2.63577021426812,1.63538017575655,2.42736016705451,2.46874329823409,1.59912566549795,3.1416390335278,1.34285350026989,2.77914633768642,2.38829187512705,3.46905248743969,2.47097028473663,2.85103906197787,2.50834628237902,2.19769037362779,1.8127150424315
"ABHD14B",4.96395295270843,5.64202688415693,5.55909837369684,5.13126316649868,5.11121743915347,6.60607088170607,5.8061529974598,4.80149934106597,5.79420198782463,5.05769834530652,6.18680730466153,6.13192364461908,6.09867753241114,6.83950028296539,6.83806026656351,5.59982933040243,6.10189294096632,5.16956048677936
"ABHD15",4.25219907293867,3.96647170090057,4.76810200093627,4.10930111353264,3.64861820975581,4.83748231326946,3.34172805554552,3.7733177639664,3.95255238528437,4.20176245125983,4.2116451297577,4.18493344520391,4.2284754910441,5.02942972707377,4.39140069402265,4.45303030252521,4.8809180804947,3.45685639374539
"ABHD16A",6.33614609856387,5.49441856723246,6.13090050805415,5.85677362490261,5.5326399109872,5.88353793314945,5.21419918954889,5.18893747633285,4.99582918387302,4.97119316334336,5.96617229069575,5.2178418123896,5.31402589325144,5.94357099684929,5.74460084003786,5.19770207573016,5.56350844681164,5.75951278781772
"ABHD16B",1.99198675688492,3.42973618163785,2.58328325008078,2.20577867128588,1.26653802818669,2.68161238321307,2.96751176902712,1.52189202924326,2.27631521922749,2.53867165691888,3.75209253226154,3.36198211133232,2.54479033172293,3.6631636631901,3.49945262655127,2.41112828416965,3.64146255832815,1.05723019562651
"ABHD2",6.42486924750964,6.45212793098331,6.92008109439258,6.94951804732396,6.84008745706859,6.64589966550143,5.64377226567018,7.24415452776566,6.40820481564272,7.85693226356205,7.69373220514549,6.87775207830201,6.91587147449496,6.99848102109479,8.00029692851888,7.12487311719123,5.93433408788801,7.40477610581006
"ABHD3",5.32424455057663,5.58987178968307,5.52282879210074,5.59348151293794,5.34350108491635,6.62266257108897,5.44591156005615,5.11460289379181,5.87125147338958,6.32934630967331,5.30461056173314,5.15415809541679,5.33334194356546,5.11998527980214,5.06149033672582,4.96995532083441,5.02100236474884,4.92311319243791
"ABHD4",5.61309040419083,5.9224805558421,5.51361711162017,5.52909002683367,4.97441696514407,5.22679357426591,5.10746530368702,5.5534714698811,4.92133599542929,5.02847602325191,5.15970667918731,5.22157489458789,6.24785837210919,6.2382385542569,5.27223083444682,4.91782114441743,6.88896594141595,4.56933159762945
"ABHD5",4.28433792554159,5.90216803165643,4.02810970881995,5.49802797953854,4.80947019417842,6.89131186001977,5.51397508650677,6.83988913053953,7.85873950932056,6.45680652394377,5.87422383547198,4.11440225339047,4.97497031613387,5.98546621876971,5.79919424103185,4.66146335917567,4.98860168447009,4.40838635239113
"ABHD6",2.25783918027313,3.80079732426103,3.52352994511319,2.85334748595388,3.29554115645016,3.47874204943761,3.78745505595802,3.93100138480982,3.82214277892724,3.99476603463616,3.61166730796751,1.8846365295966,2.87186824488294,5.0217802612555,2.67538318281698,3.02086805515481,3.12327402601063,2.04501760764558
"ABHD8",4.14031613845635,4.38898329239905,4.19036110425673,3.85009452366692,4.42020505813925,4.51802299724564,3.67642784544764,3.02614188626964,4.39245776713127,3.83434016838055,4.12474765569134,4.67153461106109,3.82447506972007,4.59158254737491,4.12350616820703,4.46629047080066,3.11662608209543,4.60615379868795
"ABI1",6.50461919089233,7.00030275152108,6.75968278871624,6.86230444815703,6.47205180338987,7.99897638346045,8.13271732636815,7.34625434983097,7.80924771902265,7.73571420322105,6.79230506082031,6.49788585440629,6.27884410792662,7.19110144861692,6.63573265202133,6.54890623865073,6.88261262968385,6.12618267124394
"ABI2",5.57136932909947,4.9348718863835,5.55093498787895,5.87967779092897,5.9360263112497,5.62618574771101,4.88024252772613,5.28556210683272,5.18945460117199,4.76020831005727,4.70803714147011,5.38362325180907,6.17313519090626,5.43854013480817,4.4083582555139,5.02326483051292,5.11738830589813,7.54116344456822
"ABI3",4.87309573523096,2.742055764682,5.77913048854891,4.66886062645339,3.57873271291463,3.03492815930528,2.07450455521051,2.50657479545927,2.15152061133747,3.26145517792368,3.99758403360078,3.98274643518985,5.30502281096833,3.19027931200645,4.33042858628782,4.55377925808077,3.38352655569971,1.43011808315014
"ABI3BP",4.89146990553421,1.54246310577105,6.21906289676614,5.71191662571815,2.62122738660231,4.26423679970282,-0.805780874844933,2.87284573231372,1.34264271963389,4.82796390423634,3.50983185443007,1.46493329825835,2.8306386392619,1.20531237441904,4.41955356548162,6.46166409481556,0.241641534354274,3.31577736383801
"ABL1",6.42531970109669,5.87778768200448,6.3190697248807,6.53121394315189,5.99757902706165,5.90702629315111,5.4986983908588,5.6956493083969,5.87536802073902,6.06131909477985,5.91662575849928,6.24077928614996,5.63341764446464,6.07411965107311,5.88650160603644,6.61340235547033,6.02676321450956,6.25688182900952
"ABL2",4.74615455987378,4.6145670807533,4.74108924425608,5.17119296185674,5.19535068673129,4.89324810649936,4.07952163562439,5.54666363309782,3.20581379425679,4.57543570723966,4.07093431653571,4.57756213803549,4.99749908140234,5.10558349900327,3.81983238666575,4.66912913706452,4.18966079895203,5.10563384213834
"ABLIM1",6.36178826374174,8.84780593195417,6.64394817533766,7.6966611820252,5.97116599216157,8.69221796161536,8.21037785266464,8.61886097685107,7.91461264211424,8.33988878333621,7.48684016792131,6.30259142815434,5.93422025491691,7.77088180727293,7.68397742545001,6.01667070099135,6.64804775176048,3.8332689402179
"ABLIM2",4.46519976588975,2.15532035725587,2.369701454277,4.89825847245882,4.05178470252064,2.7363057337485,3.28942176078521,4.20498768597823,3.31167755848618,3.08160934410011,4.85786437668608,3.6803997179985,4.34432613817237,4.53090127685766,4.14727060528575,3.85333888939489,6.01161446381302,1.3884476320844
"ABLIM3",2.12216413348626,2.85396498413727,2.93903469049301,2.38722084867338,-0.393058211749067,0.932502190594115,2.25808440713682,4.52299666373247,3.62501263333209,1.07930718623013,4.16327111053742,1.41363945855954,2.2888170151533,4.65970578033809,4.98065280183776,1.19238215612375,2.10669100563419,1.64590034066253
"ABO",-1.60403458386415,4.19617655513139,2.00878543822177,0.138082851963195,-2.56935491619851,2.58196504197723,2.2119927979348,3.43287648828649,2.36330144745675,3.38356681248192,3.01549193119144,-2.17552963625139,-2.14788559906924,3.513019554393,3.41806587011494,-2.96501197164456,-0.596064305594523,2.14849835608155
"ABP1",0.763232151567665,0.455388978600415,2.04643618053009,3.49486228246617,1.91861387235088,1.29245218145058,1.30289243118891,-0.181392067414577,-1.22217916008874,0.699873670225613,0.921068359344319,-0.21059209192335,2.80532318836596,-1.46237254564042,0.379983938173902,2.95341131686554,-0.355245782350194,-0.742528530383846
"ABR",7.47549670746328,6.13203629796941,6.92293053181208,6.46850075540821,6.49938995010982,6.87672290852347,6.70078239777888,6.97025412788957,6.35495453030373,7.32690058222374,6.97664934802696,6.75861926091994,7.39070336679755,6.89289197697714,7.06577203862677,7.02573058288142,7.1041991775867,6.79835875880983
"ABT1",5.4285861052084,5.94070154873471,5.4456737762724,5.33483333897683,5.36253113696631,6.23428776607852,5.69911943345314,5.65009859053183,6.29536819240752,5.73540230887429,5.50758575467468,5.48752947185557,4.44337923471541,5.63183057333961,5.69823945116976,4.25332656988458,5.1824945402895,5.16750883123134
"ABTB1",4.51852682030914,5.72005438311703,4.79600044096373,4.78223261478619,4.22190506060528,3.71494519913785,4.89490394580932,3.82567563551611,5.17616773663598,4.09717583264877,5.25825688382353,6.12130523471773,5.27306207610189,5.644338793228,5.31332447311955,4.73086417132862,4.12156808095698,4.13361919385671
"ABTB2",4.8054946805543,-0.406506963637552,2.71770954141406,4.58856807964756,3.71231029014946,-0.0223621677452836,2.37145501999764,2.08059178887863,0.647108586223883,2.27298481102614,1.54647739489118,2.89784194999369,2.26425375092617,1.70299937005439,2.43176889621949,4.0714956861348,3.25017826071121,8.18211406449438
"ACAA1",5.35483434227986,4.61002010273928,5.72138019008247,5.63323320515787,5.12130821579133,5.11396857495923,5.79525302507258,5.8521363373617,5.79159047999007,4.88315539603754,5.86806338912602,5.43704687374522,5.82614205919654,5.76264848386143,6.38898217068566,5.53732972664326,6.0399989274876,4.96151143616935
"ACAA2",4.03091010057999,5.44931398228761,4.49950177603564,4.22438826817027,4.46667555359463,3.05462710656852,1.23075736125277,3.52283891057907,2.43645144834061,3.16781043783232,2.86963270846941,2.16868252519759,3.30413688247559,1.7775692333673,2.95472173145483,3.87006405610474,4.53451720641104,4.38208696518275
"ACACA",6.38235006988158,6.680715336882,5.77212465233218,5.83278880201631,5.87967779092897,6.66972675992372,5.47254638944384,6.39089905507558,5.80200826709366,6.41363016958881,6.59589496322418,6.32300682046455,5.73746401435367,6.74393770340361,6.00921701280967,6.61836041688374,6.55399734468682,6.5434142274491
"ACACB",4.31965846869412,3.95933975866377,4.17131618806707,4.52835088140669,2.76546670851534,2.65604937499501,2.93383078092071,3.34591999266139,1.61889537275839,1.77921737653619,3.81606977204222,4.61210156462007,4.67765143011311,2.80095464843205,3.61108301574554,5.07899694793315,3.51572708923484,3.33783893467421
"ACAD10",4.56505542834747,4.21426422771954,4.44592037222548,4.53010671482791,4.66825202662613,4.15167402036639,4.53567101347949,4.27726758053453,3.87901327055223,3.97547488429318,4.86200337803441,5.29781769874851,5.25291606761276,5.10014554928774,5.12270723729525,5.21220430214969,4.30817674284287,4.74195255228807
"ACAD11",1.24369372345092,0.188892347213032,0.268511165031574,1.01992896462224,0.792383225468671,0.565991774790189,-0.353601920064872,1.05801304920627,-0.746862044480364,-0.363355684532585,1.51878144690271,2.10543658579465,2.02205272737373,0.906197513817955,0.46888444014662,2.10691783618164,0.140408338472394,1.00303594409808
"ACAD8",4.55849965459268,3.64060191166823,4.12807188435318,4.35097461502732,4.50828213183288,3.75402572034628,3.50735812391325,3.73276341215577,3.60134928485058,3.57516342342739,4.13390497831322,3.28319944488278,4.37905873610253,3.83013277112594,4.60013674408679,5.01727107118882,3.81574765107327,4.93883593874178
"ACAD9",5.83341831035922,7.03802719624496,5.30810685126794,5.27640662237366,4.70748065561738,5.9778621260381,6.20068181381737,6.10011528004028,6.18693077671987,6.20074962529056,6.69086225240626,6.62076827004608,5.94874444038532,6.86216592573412,6.16948990999677,5.28510260033413,5.2957034566587,4.81454805707092
"ACADM",5.91201875962762,6.95709679322113,5.78401440979928,5.79019763642172,6.1322993545215,6.65689613740339,6.06659751884565,5.64099592633029,7.26185722775395,6.78019330234987,5.98969137760675,5.15545971203722,5.57843817481711,5.08370762418732,5.79059693671077,5.38274141101875,5.95404572689407,6.99367916871756
"ACADS",4.46169067023283,4.0426807226638,4.40302666821925,3.82742613881863,3.23073556337584,4.76519790061614,3.68994213560241,3.69807493538017,4.64286984653022,4.15767653388481,4.86887543461379,5.42522484890749,4.87711908029712,4.65723923294845,4.62452914838679,4.55584823316793,4.42578117158487,2.2985264052185
"ACADSB",3.87344005553523,4.09568144095935,4.42463292692552,5.23178883496248,5.06897528369677,5.23631239853384,4.3114113115782,4.18508539734708,5.69054875103239,5.55021908442585,4.27923259476252,4.17726478141693,4.57153559864388,4.7364879052213,4.53213981007359,5.54776291909984,4.79816906643923,4.56622023376644
"ACADVL",8.50485553688,8.10103701863374,7.82151123420804,6.90893377831901,7.41844409259744,7.48249694371275,7.44241040201148,8.22159888189201,7.35589373980025,7.14127910970846,8.26799992222629,8.44635414106253,9.13762394621067,7.85454126609516,8.58016557567623,8.62547040895453,8.30073433670723,7.65463756297735
"ACAN",0.459775892266412,-0.266149541077902,-1.20725921588833,-0.191618140304596,1.90829043979471,-3.24159042694711,-1.05347634898859,0.713589603976816,-1.93582733788426,-2.16138658890379,-1.97115044970197,-0.574893249110906,1.16783666493303,-4.04322659709209,-2.80221903945545,0.528701430890667,-1.551836365098,3.59760270588381
"ACAP1",5.29595092827527,3.06801164558238,6.37978351491794,5.93506484706141,4.67283322598591,4.41967186353019,3.20251819178529,3.4538206649494,2.34441936132227,4.23583677490373,5.75687754397116,4.63093874622882,5.7093068320268,4.41304295308285,6.70713687150857,5.40127042632415,4.10487058044442,0.984509156385526
"ACAP2",6.27197788376512,7.87050633330624,7.55301283716625,7.50083430256479,7.01835167218487,8.09781974186717,7.0195348956555,7.61687995972397,7.25365794819719,8.00634089049123,6.94578277279558,6.94741107090219,7.27559461055386,6.8405877123034,7.16971093607363,6.71085719976846,5.46619823760003,6.07237207041443
"ACAP3",6.17406063489957,6.38451686364264,5.72791223951351,5.50429412215193,5.73603510490144,6.51480018709082,5.71655637170434,6.20945198959045,6.28178579486654,5.19233030976979,7.07412252052797,6.80621660375918,7.17170349830734,7.4359471791652,7.97846227796507,6.18318677464491,8.12328703610269,4.78541166047439
"ACAT1",4.7676287301151,4.02229247165003,4.58673703293981,4.55791325897812,4.05412769077595,3.06243198449482,2.38813218849138,4.12628777375012,3.83910335984551,4.3147105208561,3.82457819067339,3.89507958195323,4.57653220503747,3.25042682330767,4.56527932387647,5.48942353154173,4.19598129303998,5.37643885860929
"ACAT2",6.01795740554289,7.01757260597971,5.23661664024309,5.5723354133026,6.21210254751783,6.17026914746874,6.82272726655883,6.01177704274003,6.60695896120893,5.9413988606302,5.56202753232999,5.33849612179514,5.849034689135,5.73015933108426,6.06909348938614,5.38507059400183,4.97396445823803,5.94041575401723
"ACBD3",5.96255038313564,6.38850483047626,5.89652674818289,6.09959327601831,6.01932633231723,6.06833529825163,6.28379890765181,7.36489544446234,6.02664637049198,7.06365316137195,6.3356068406281,5.58831262065793,5.68984114842983,5.90354786346747,6.40032825956326,6.06177477938994,5.9047346851116,6.52870437230476
"ACBD4",2.41850768797814,2.82286680092832,3.34996259572559,3.20508261098874,2.26451486017389,1.67496623793801,2.55988335575511,1.52189202924326,1.24421191860116,1.76545922264822,2.97530062218694,3.96800649376389,3.16510867191718,3.9678732596142,3.3955643216631,3.23742904538282,3.37797802277122,2.48800712984062
"ACBD5",4.99947822510515,5.15060722873106,5.10005745363036,4.96598072961583,5.13576029845168,5.89505677376247,5.19655515570621,4.88560179703106,6.1961754114758,6.52601412792989,5.41201920229169,4.34636734308233,4.96166421739551,4.84016065767149,4.86870912361407,5.13957005168397,5.75332251010557,4.77466899826866
"ACBD6",4.89537696570416,5.41844128655309,4.91654000638431,4.92386134080981,5.33581821822375,5.18896906426211,5.23739383901978,5.31333112057249,5.56975168121307,5.27172837996185,5.19950207107499,5.4284586567999,5.54314021386371,5.2728112626525,5.21394598790437,5.23045331647486,5.01743801480805,5.25802565713047
"ACBD7",2.20844410723561,3.37718727534508,3.66639972234125,3.85570640108373,2.99742747001019,0.220212203320312,1.38826743037429,0.47217934533991,1.38020858812513,-0.59219255671914,3.02043802261417,4.52616509923113,4.60370843014605,3.16272046037956,1.75236943176214,3.13597676360477,0.086996986844383,2.90243316580935
"ACCN2",-0.0800159787564567,3.57679046431925,1.49943450749197,1.65622762986328,2.26451486017389,-2.05324933863452,1.60349792574827,2.21425076714333,-1.76207412189289,0.999279039007749,0.833849017220696,2.95277650995213,0.739232546201692,3.30186415102637,2.24301518107069,0.831631773307087,1.45663798873032,1.85412352734715
"ACCN3",1.32319177910484,-1.43827820274088,0.268511165031574,0.466199252314856,1.00107735852231,1.18215497362027,0.193600171170378,-1.08542505691602,-0.211698776061685,-0.664844260609209,1.02316318140922,1.60870372138987,2.40572623877811,2.85361206191009,2.38684481933812,0.858700271829953,2.91683754053319,0.306867880698535
"ACCS",2.62083954529947,1.75507662590198,3.99479403545518,3.34731110036929,2.56975457883173,3.16748579470993,3.14970436113079,1.8970293833414,0.874716736687721,0.975574096941994,3.61494107143777,3.24946611555359,3.27369536430154,3.05441596502017,3.56645491161677,3.41660572104094,3.33280437832224,2.85732519843467
