"symbol","X2536.KZ.1.FS.count","X2536.KZ.10.FS.count","X2536.KZ.14.FS.count","X2536.KZ.16.FS.count","X2536.KZ.17.FS.count","X2536.KZ.18.FS.count","X2536.KZ.23.FS.count","X2536.KZ.25.FS.count","X2536.KZ.28.FS.count","X2536.KZ.33.FS.count","X2536.KZ.34.FS.count","X2536.KZ.4.FS.count","X2536.KZ.7.FS.count"
"PPARGC1B",1472,1189,1884,582,2372,1508,1332,745,1205,1046,1534,1143,1491
"PPAT",581,918,209,355,514,150,392,720,543,524,620,779,425
"PPATP1",3,0,2,1,12,14,0,0,0,4,0,0,1
"PPATP2",0,0,0,0,0,2,0,0,1,0,1,0,0
"PPBP",2,7,0,2,3,11,0,0,6,0,6,0,2
"PPBPP2",7,0,1,6,8,16,19,1,1,5,1,0,16
"PPCDC",388,190,285,296,317,94,311,351,444,236,217,279,370
"PPCS",574,314,335,229,265,166,292,459,299,332,408,1221,405
"PPDPF",1813,1426,1164,1549,1190,640,660,2429,1780,1196,2068,2432,1208
"PPDPFL",10,0,1,6,1,5,3,4,3,5,0,1,3
"PPEF1",5,10,10,35,8,7,33,56,13,10,3,11,30
"PPEF2",7,3,2,8,9,11,0,3,7,3,14,4,5
"PPFIA1",1881,1276,1266,3273,1106,558,1525,4737,1613,1598,1000,2154,892
"PPFIA2",11,27,22,35,27,37,40,64,14,50,18,26,16
"PPFIA2-AS1",0,0,0,5,0,6,0,0,3,1,0,1,1
"PPFIA3",653,528,130,228,216,129,58,360,327,148,466,160,151
"PPFIA4",384,214,60,438,372,278,407,643,219,406,449,915,479
"PPFIBP1",2491,1501,1279,3318,1459,472,2049,5411,2504,2259,1615,4229,1779
"PPFIBP2",1080,1853,913,174,464,1059,1011,225,661,660,1182,591,2207
"PPHLN1",2223,1875,2946,1528,1637,761,2810,2633,2179,2967,1814,2472,2926
"PPIA",6613,4389,3498,2884,4901,1763,3766,4585,5851,3673,7220,4513,3997
"PPIAL4A",4,0,0,1,1,10,0,0,0,0,0,0,2
"PPIAL4C",0,0,0,0,0,0,0,0,1,0,0,0,0
"PPIAL4D",0,0,0,0,0,2,0,0,0,0,1,0,0
"PPIAL4E",0,0,0,0,0,0,0,0,0,0,0,0,0
"PPIAL4F",0,0,0,0,0,0,0,0,0,0,0,0,0
"PPIAL4G",0,0,0,0,0,4,0,6,1,0,2,1,2
"PPIAL4H",0,3,4,3,2,4,0,0,2,4,2,1,1
"PPIAP10",22,31,6,7,37,8,3,2,23,25,37,10,24
"PPIAP17",0,0,0,0,0,6,0,0,0,2,0,0,0
"PPIAP20",0,0,0,0,0,0,0,0,0,0,0,0,0
"PPIAP26",0,0,0,4,0,3,0,3,9,2,0,9,2
"PPIAP27",0,0,0,0,0,0,0,0,0,0,0,0,0
"PPIAP28",0,4,3,1,3,4,1,0,0,0,1,0,2
"PPIAP30",2,2,0,6,7,11,10,1,11,4,3,2,14
"PPIAP36",0,0,0,0,0,1,0,0,1,0,0,0,0
"PPIAP37",0,0,0,0,4,8,0,0,0,0,1,2,0
"PPIAP38",0,0,0,2,3,2,0,0,0,3,0,0,0
"PPIAP39",2,0,0,0,3,1,0,0,0,0,0,0,0
"PPIAP41",44,54,64,19,20,24,22,24,60,42,46,57,74
"PPIAP44",2,0,0,1,1,0,0,0,0,0,3,0,0
"PPIAP45",0,15,15,1,4,5,1,15,3,2,0,2,1
"PPIAP46",2,1,11,23,25,20,7,0,1,2,5,63,82
"PPIAP49",0,0,0,2,5,6,0,6,3,3,0,0,1
"PPIAP50",0,0,6,0,1,6,0,0,2,1,0,0,1
"PPIAP51",1,0,0,2,4,4,0,0,0,0,0,0,0
"PPIAP52",5,0,0,5,2,2,0,0,1,0,0,0,2
"PPIAP57",0,0,0,0,0,4,0,0,0,0,0,1,3
"PPIAP58",0,0,0,1,3,2,0,0,1,3,1,0,0
"PPIAP60",1,0,0,5,1,3,0,0,0,0,4,0,0
"PPIAP63",0,0,0,0,0,2,0,1,0,0,0,0,0
"PPIAP65",0,0,3,0,1,5,0,0,0,1,0,1,0
"PPIAP67",17,9,5,2,4,11,3,2,5,9,3,5,3
"PPIAP68",0,0,0,3,4,1,0,0,0,0,0,0,0
"PPIAP69",0,0,0,0,0,2,0,0,0,0,0,0,0
"PPIAP75",0,0,0,6,4,3,0,0,1,0,1,0,4
"PPIAP76",0,0,0,8,1,13,0,3,1,2,7,0,0
"PPIAP83",0,0,0,0,0,3,0,0,0,3,0,1,0
"PPIAP84",0,0,0,1,0,1,0,8,0,2,0,0,0
"PPIAP86",0,1,0,0,5,6,0,0,0,0,0,0,0
"PPIAP88",0,0,1,3,3,4,0,0,0,3,1,0,0
"PPIAP90",2,0,0,0,0,1,0,0,0,2,0,0,0
"PPIAP91",0,2,0,1,3,2,8,0,0,0,0,0,0
"PPIAP93",0,1,0,1,0,0,0,0,2,0,0,0,0
"PPIB",802,693,617,1603,692,143,477,2526,1054,590,1045,978,516
"PPIC",305,254,180,348,246,71,205,615,140,211,195,259,65
"PPID",158,413,136,185,189,64,298,318,200,303,303,124,356
"PPIE",1072,966,1371,333,396,481,603,497,563,1262,506,1902,1109
"PPIEL",760,973,676,334,414,325,455,558,525,210,391,565,1016
"PPIF",822,851,810,716,1454,454,748,975,2679,524,1494,957,840
"PPIG",1655,1451,1308,973,1039,535,1816,1591,1379,1529,1660,1569,1221
"PPIGP1",7,0,4,9,22,39,0,0,7,19,8,4,9
"PPIH",832,1368,890,574,738,401,1299,833,824,862,1119,3885,1021
"PPIL1",314,296,177,276,439,53,290,553,372,288,365,324,327
"PPIL2",1677,1216,1607,906,958,738,1110,1253,1732,1469,1562,1650,1085
"PPIL3",347,377,258,139,313,127,420,327,344,245,276,229,215
"PPIL4",325,447,276,332,251,61,422,554,370,264,516,551,420
"PPIL6",25,23,17,36,32,21,37,13,10,5,6,13,90
"PPIP5K1",792,691,645,231,915,164,267,419,462,676,708,406,571
"PPIP5K2",1737,1550,2198,1065,1025,746,1977,1793,1668,2012,1587,992,2387
"PPL",9247,4804,4002,440,5360,704,906,614,2571,4176,4326,6506,624
"PPM1A",1519,1712,1298,1257,1198,779,3193,2081,1637,1856,1658,1372,2790
"PPM1AP1",2,0,0,8,4,10,0,2,0,6,4,0,0
"PPM1B",534,582,433,225,306,202,434,368,483,390,402,479,435
"PPM1D",258,449,345,244,398,182,252,322,285,482,559,295,607
"PPM1E",14,18,2,29,16,68,4,3,17,16,15,23,116
"PPM1F",1776,1052,862,814,770,393,1042,1225,1600,869,931,1688,1953
"PPM1G",1047,1184,470,522,788,296,580,796,1127,764,1040,1334,715
"PPM1H",111,153,139,137,185,85,115,206,380,159,649,257,146
"PPM1J",215,108,41,41,143,42,21,49,97,47,353,407,25
"PPM1K",706,1178,2134,280,529,233,1014,445,983,1534,1163,223,932
"PPM1K-DT",15,0,10,6,20,20,0,3,0,15,3,4,2
"PPM1L",1063,1158,1328,237,692,715,1361,338,963,587,2348,459,1747
"PPM1M",346,402,304,52,158,115,166,100,283,448,243,139,303
"PPM1N",148,60,25,61,39,70,28,52,108,28,30,97,44
"PPME1",1126,750,743,2080,1486,476,1374,3420,1539,1203,782,3514,575
"PPOX",215,345,259,188,124,133,371,240,200,283,227,169,341
"PPP1CA",807,1040,659,1314,918,405,472,1972,1188,530,1203,1080,601
"PPP1CB",5401,4653,2532,2378,3744,975,3019,4156,3944,2662,4201,2746,3479
"PPP1CC",2243,2491,2400,1619,2470,867,2974,2915,3172,2768,2960,6554,2921
"PPP1R10",1835,1889,1785,1145,1564,512,1252,1744,2540,2022,3018,2564,2729
"PPP1R10P1",0,0,0,8,4,14,2,0,2,0,2,0,0
"PPP1R11",1054,951,1096,684,953,170,698,1120,988,984,912,1121,699
"PPP1R11P2",13,3,7,1,0,1,10,3,3,10,12,5,1
"PPP1R12A",2057,3083,2491,1573,1604,783,2154,2901,2121,2278,2655,3573,1937
"PPP1R12B",3625,3103,8489,2382,3416,3695,9540,3849,3170,3734,4032,1663,8722
"PPP1R12BP1",0,0,0,1,0,0,0,0,1,1,0,0,4
"PPP1R12BP2",0,0,0,0,0,0,0,0,0,0,0,0,0
"PPP1R12C",1386,2136,1049,577,709,454,659,831,1087,1137,2127,1493,863
"PPP1R13B",1642,1404,714,713,1158,400,1171,1127,1025,704,1031,938,771
"PPP1R13L",2957,2443,906,4951,1232,299,890,7221,1677,2448,1785,3616,702
"PPP1R14A",0,9,6,6,9,13,3,24,18,9,7,66,14
"PPP1R14B",426,371,142,676,476,101,152,1007,533,304,421,550,259
"PPP1R14B-AS1",30,21,0,30,37,7,4,72,31,32,19,28,4
"PPP1R14C",275,50,54,455,285,62,415,821,299,34,218,148,1180
"PPP1R14D",3,0,0,0,3,2,1,1,0,0,1,7,1
"PPP1R15A",1307,1972,902,865,1201,242,845,1096,1450,547,3662,1132,861
"PPP1R15B",4039,3091,3664,1457,3119,1455,3881,2560,2852,2815,5937,2340,3833
"PPP1R16A",928,762,142,213,265,210,188,333,478,403,351,597,548
"PPP1R16B",680,822,1697,165,201,241,463,173,1050,541,1154,228,471
"PPP1R17",1,0,0,6,3,18,0,1,1,2,3,1,0
"PPP1R18",2461,3299,2978,1432,1520,560,2489,2273,2154,1796,2383,1374,2694
"PPP1R1A",11,0,9,14,18,36,1,7,7,7,0,4,1
"PPP1R1AP1",0,0,0,0,0,4,0,0,0,0,1,0,0
"PPP1R1B",17,5,6,15,34,39,0,0,6,6,2,324,47
"PPP1R1C",6,1,0,116,14,27,0,246,5,12,7,26,15
"PPP1R2",656,927,1160,638,1324,280,847,1043,936,997,883,653,691
"PPP1R21",703,700,427,308,238,145,405,474,539,385,439,563,335
"PPP1R26",446,341,275,318,99,343,429,436,239,249,81,462,243
"PPP1R26-AS1",57,38,69,66,31,191,205,33,39,60,5,69,120
"PPP1R26P1",7,7,0,11,9,43,6,4,24,16,2,4,1
"PPP1R26P2",0,0,0,0,1,0,0,0,0,0,0,0,0
"PPP1R27",39,0,1,17,14,10,7,10,7,3,5,13,4
"PPP1R2B",10,3,4,11,18,9,1,8,12,12,5,5,2
"PPP1R2C",0,1,0,3,4,4,0,0,1,0,3,1,0
"PPP1R32",19,45,30,23,15,14,26,35,25,12,6,37,57
"PPP1R35",173,127,124,58,63,85,113,94,111,48,188,163,122
"PPP1R36",10,4,11,11,16,10,14,13,6,3,9,3,5
"PPP1R37",755,816,267,337,344,220,295,483,459,430,769,995,448
"PPP1R3A",39,0,0,33,16,50,2,6,5,1,2,4,2
"PPP1R3B",434,285,429,782,552,87,490,1304,403,302,360,779,695
"PPP1R3C",186,20,93,106,196,38,63,158,26,30,180,31,58
"PPP1R3D",656,806,450,295,805,196,380,473,609,3137,4061,949,208
"PPP1R3E",1204,991,1316,590,813,692,1254,761,1237,1390,786,872,1591
"PPP1R3F",168,157,175,40,88,91,124,42,79,146,112,66,244
"PPP1R3G",54,17,6,26,39,17,2,39,10,42,21,229,18
"PPP1R42",0,0,0,0,1,1,1,2,0,2,3,0,10
"PPP1R7",311,302,208,224,152,133,213,368,206,292,272,309,146
"PPP1R8",829,994,495,501,661,250,819,879,705,778,1057,507,974
"PPP1R8P1",9,23,18,22,7,40,25,9,9,2,21,24,41
"PPP1R9A",164,18,170,38,52,116,21,19,62,120,46,19,38
"PPP1R9B",1689,2081,2028,2275,724,546,1264,3440,1360,2420,1531,1264,1708
"PPP2CA",1961,1956,1915,1781,2366,577,1830,2981,2373,1866,2834,1350,2125
"PPP2CB",1192,1150,442,418,925,192,803,731,696,728,807,654,1029
"PPP2R1A",1609,1761,988,1186,1133,430,1009,1775,1587,1136,2210,1651,1580
"PPP2R1B",1175,722,1297,966,538,322,897,1566,786,615,973,1755,717
"PPP2R2A",2879,2563,1511,668,1722,489,1660,1204,2153,2192,2838,1364,1961
"PPP2R2B",98,161,812,58,119,375,139,44,63,100,88,22,93
"PPP2R2B-IT1",0,0,0,0,0,2,0,0,0,0,0,0,0
"PPP2R2C",273,806,64,1537,80,77,125,2319,986,267,316,708,1334
"PPP2R2D",1003,1167,859,702,731,368,883,971,1469,947,1127,1387,1089
"PPP2R3A",1747,3158,442,3060,1981,200,194,5225,3814,3065,2516,2313,990
"PPP2R3B",427,753,332,150,327,413,514,142,245,541,710,363,788
"PPP2R3C",236,284,231,142,143,133,297,220,272,181,334,224,239
"PPP2R5A",1072,795,608,778,885,193,535,1202,910,772,1065,557,520
"PPP2R5B",299,300,258,262,329,108,164,484,383,287,392,181,340
"PPP2R5C",2160,3260,3931,2339,1925,679,1672,3770,3039,2330,3719,2401,1671
"PPP2R5CP",9,21,15,0,12,8,9,0,16,0,17,0,7
"PPP2R5D",448,757,471,580,512,189,455,783,560,516,763,925,683
"PPP2R5E",1953,2434,1634,1957,1346,608,1761,3155,1603,2280,1906,2313,1265
"PPP3CA",1310,1301,775,1092,817,370,1249,2053,1184,663,1117,346,916
"PPP3CB",1006,789,1206,432,673,413,1659,736,696,914,893,878,1313
"PPP3CB-AS1",314,122,519,85,189,152,491,94,353,525,236,140,427
"PPP3CC",225,265,338,91,166,80,229,197,246,154,196,77,177
"PPP3R1",1825,1710,1069,740,650,477,1460,1357,1350,1029,1280,1229,1604
"PPP3R2",3,3,4,11,19,33,1,1,1,5,1,4,0
"PPP4C",729,707,308,352,459,128,181,455,594,368,597,580,339
"PPP4R1",3310,3602,2140,1919,2150,737,2351,2624,3382,2628,4181,942,2439
"PPP4R1-AS1",12,3,0,1,2,2,0,1,0,0,2,0,0
"PPP4R2",976,1359,681,435,1137,404,1406,837,684,1295,1305,726,1985
"PPP4R3A",2201,3048,2330,1444,1880,830,1493,2487,2614,2344,4604,1984,1570
"PPP4R3B",3548,3175,2832,2363,1791,765,3106,4142,2548,3405,2188,3546,3002
"PPP4R3C",0,1,2,2,6,17,0,0,5,2,4,0,2
"PPP4R4",170,71,370,110,82,466,340,157,309,3,31,117,1020
"PPP5C",1035,1350,659,596,727,415,975,954,1012,731,1360,2551,1144
"PPP6C",1572,1801,1579,1166,1602,552,1995,2085,1549,1544,1587,1848,1747
"PPP6R1",1140,1500,991,555,736,393,544,824,1117,914,1991,1254,965
"PPP6R2",1495,1324,1269,749,814,479,916,1428,1260,1227,1388,1338,1243
"PPP6R3",2797,2406,2997,5519,2303,1064,2995,9620,3359,3126,2380,4758,3027
"PPRC1",2190,2683,1789,758,2179,858,2238,1251,3591,2126,3573,2632,2451
"PPT1",1653,2881,1114,2253,1209,395,1779,3918,1853,1913,1649,5722,1635
"PPT2",211,351,268,189,207,87,350,362,360,345,195,287,426
"PPT2-EGFL8",7,18,19,16,23,16,29,6,45,43,19,35,30
"PPTC7",1988,2430,1501,1000,1964,741,1630,1560,2543,2113,2429,4400,2016
"PPWD1",566,706,852,470,368,275,689,809,621,583,735,437,796
"PPY",0,0,0,3,3,3,0,0,4,3,1,0,2
"PPY2P",0,0,0,1,5,5,0,0,0,2,0,0,0
"PQBP1",178,144,67,85,129,59,125,126,148,138,146,192,143
"PRAC1",0,0,0,0,1,3,0,0,0,0,0,0,0
"PRAC2",0,0,0,0,0,3,0,7,0,2,1,4,0
"PRADC1",87,81,28,112,46,36,54,141,52,58,55,61,72
"PRAF2",91,132,116,90,79,71,139,189,79,142,92,156,164
"PRAG1",1952,1010,703,642,327,328,237,898,1198,1209,1142,1403,856
"PRAM1",142,161,67,17,27,91,50,30,77,72,57,26,276
"PRAME",24,0,5,352,57,21,2,532,3,12,0,573,871
"PRAMEF1",0,0,1,4,1,15,0,1,1,2,0,0,1
"PRAMEF10",2,0,0,1,0,13,0,0,0,0,0,0,0
"PRAMEF11",2,0,0,1,2,18,0,5,2,0,1,1,0
"PRAMEF12",7,2,1,14,14,21,0,0,2,3,1,2,1
"PRAMEF13",1,0,0,0,1,0,0,0,0,0,0,0,0
"PRAMEF14",0,0,0,7,4,15,0,0,1,0,1,0,0
"PRAMEF15",0,0,0,10,5,9,0,0,0,0,2,0,1
"PRAMEF17",0,1,0,2,7,10,1,0,1,0,6,3,0
"PRAMEF18",0,0,0,2,5,13,0,0,0,0,0,1,0
"PRAMEF19",0,0,0,1,0,11,3,0,2,0,1,3,0
"PRAMEF2",0,0,0,4,3,12,0,0,1,5,1,0,4
"PRAMEF20",0,1,0,0,6,18,0,0,0,4,1,0,0
"PRAMEF25",0,0,0,0,0,0,0,0,0,0,0,0,0
"PRAMEF26",0,0,0,0,0,0,0,0,0,0,0,0,0
"PRAMEF27",0,0,0,4,2,7,1,0,1,0,0,1,0
"PRAMEF28P",0,0,0,0,2,5,0,0,0,0,1,0,2
"PRAMEF31P",0,0,0,5,2,12,0,2,0,0,4,0,0
"PRAMEF33",0,0,0,0,0,5,0,0,0,0,0,0,0
"PRAMEF35P",0,0,3,0,0,6,0,0,0,0,0,2,0
"PRAMEF4",0,0,0,3,0,9,0,0,1,0,1,0,2
"PRAMEF5",0,0,4,0,0,3,0,0,0,0,0,0,0
"PRAMEF6",1,4,0,1,1,6,0,0,0,0,0,0,0
"PRAMEF7",0,0,3,0,0,3,0,0,2,0,0,0,0
"PRAMEF8",0,0,0,0,0,4,0,0,0,3,0,0,0
"PRAMEF9",0,0,0,2,1,4,0,0,1,2,0,0,0
"PRAMENP",3,2,26,9,15,33,9,1,27,8,5,2,5
"PRAP1",0,0,0,4,0,1,0,0,1,1,5,1,0
"PRB1",2,2,0,4,2,5,0,0,0,0,0,0,0
"PRB2",0,0,0,1,1,14,0,1,1,3,0,3,3
"PRB3",2,11,0,17,3,4,0,7,1,1,8,14,6
"PRB4",0,0,0,5,1,1,4,0,0,0,0,5,0
"PRC1",112,91,64,131,145,21,86,164,277,111,170,134,129
"PRC1-AS1",37,16,90,65,42,23,35,76,82,44,31,68,92
"PRCC",1070,799,834,763,793,334,620,1020,988,1180,1500,1665,988
"PRCD",40,14,109,26,87,279,306,31,41,61,51,73,293
"PRCP",750,643,1460,1047,428,476,731,1572,718,692,684,380,401
"PRDM1",2710,2029,5006,1064,2697,337,1565,1580,2965,1607,6413,1080,2441
"PRDM10",614,457,594,328,489,205,505,463,497,407,769,668,682
"PRDM11",256,281,348,301,370,164,414,456,386,160,210,1004,466
"PRDM12",9,3,1,6,11,10,1,1,4,12,4,6,3
"PRDM13",0,7,3,19,44,15,3,8,8,42,9,89,1
"PRDM14",2,1,0,0,8,19,0,0,2,4,0,0,1
"PRDM15",1799,1161,1004,342,1098,473,1093,505,1345,1286,1594,868,1917
"PRDM16",67,45,38,214,36,74,65,351,34,52,32,83,27
"PRDM16-DT",8,4,9,33,16,47,4,38,12,24,3,14,6
"PRDM2",5556,5259,7358,3858,1736,2195,6835,6065,3524,5217,7360,4155,4685
"PRDM4",1121,1377,794,1228,513,363,792,1939,1091,1152,1054,1422,1196
"PRDM5",202,410,61,245,75,75,57,340,47,186,101,134,52
"PRDM6",249,208,189,102,167,111,531,111,48,65,90,229,115
"PRDM7",7,0,0,20,14,24,0,0,6,15,2,3,2
"PRDM8",131,73,125,46,27,50,36,51,108,70,106,10,32
"PRDM9",1,2,0,14,11,35,0,2,1,2,2,2,3
"PRDX1",1706,2537,896,782,2241,365,593,1242,4836,1216,2554,2663,630
"PRDX2",1141,878,483,87,1399,432,667,120,920,541,2551,1271,1362
"PRDX3",566,538,475,502,597,289,687,990,730,523,709,781,637
"PRDX3P3",0,0,0,0,0,1,0,0,0,0,1,0,0
"PRDX4",160,233,121,185,276,49,156,277,235,105,292,212,161
"PRDX5",232,207,157,313,212,83,165,502,376,200,277,158,120
"PRDX6",1210,1934,813,980,1308,410,829,1634,1540,1239,2007,1160,1369
"PREB",686,705,497,405,373,221,348,572,553,484,590,641,360
"PRELID1",455,507,417,465,536,149,254,740,559,291,646,320,432
"PRELID1P1",9,0,2,0,12,5,2,3,10,7,0,6,3
"PRELID2",283,210,261,155,186,70,519,275,176,304,223,894,364
"PRELID3A",38,62,19,50,19,30,99,88,55,39,38,27,169
"PRELID3B",1216,1563,464,748,1003,273,847,1199,961,975,1460,903,967
"PRELID3BP2",0,0,0,0,0,0,0,0,0,0,0,0,0
"PRELID3BP4",0,2,6,6,2,7,0,0,0,0,0,0,0
"PRELID3BP5",0,0,4,0,1,6,0,0,2,8,5,3,2
"PRELID3BP8",0,0,0,0,0,2,0,0,2,0,0,0,2
"PRELP",749,554,576,323,158,95,761,427,717,1321,244,274,12417
"PREP",731,603,557,615,870,195,627,881,1018,630,779,1208,977
"PREPL",1815,1689,1343,1199,760,618,1733,1784,1482,1784,1481,1601,1619
"PREX1",709,1967,1685,329,253,245,613,447,821,839,858,433,464
"PREX2",502,232,349,187,214,173,292,222,255,385,181,182,319
"PRF1",93,448,136,99,30,68,130,143,76,162,402,94,93
"PRG2",2,2,0,6,8,14,5,1,0,2,0,5,4
"PRG3",3,0,0,0,1,5,0,0,1,7,0,0,0
"PRG4",95,3,22,36,37,28,41,28,38,79,13,1,6
"PRH1",138,150,308,137,133,66,279,202,159,262,188,266,161
"PRH2",9,1,23,2,13,23,2,2,6,9,2,2,2
"PRICKLE1",248,154,152,344,242,53,397,606,115,288,115,209,319
"PRICKLE2",487,307,322,647,380,267,927,1075,206,221,942,450,751
"PRICKLE2-AS1",10,3,4,11,33,82,1,3,4,4,8,6,9
"PRICKLE2-AS3",0,0,0,9,8,21,0,0,8,12,5,3,3
"PRICKLE2-DT",4,5,1,3,7,24,0,0,0,0,1,0,0
"PRICKLE3",540,371,241,167,445,164,208,322,408,401,513,488,244
"PRICKLE4",27,1,26,2,12,1,3,2,10,7,7,8,9
"PRIM1",238,339,213,150,256,145,401,238,268,286,365,379,394
"PRIM2",302,438,331,313,372,156,489,516,794,339,523,617,480
"PRIMA1",599,439,666,207,300,293,1229,204,330,369,893,657,374
"PRIMPOL",334,320,239,163,159,99,234,169,177,221,327,107,439
"PRKAA1",2125,2219,1790,1785,1393,1431,1463,3031,1938,1410,1642,1887,1365
"PRKAA2",244,271,91,63,109,126,165,94,424,43,21,762,120
"PRKAB1",821,776,1079,383,579,429,1116,535,951,731,682,1184,510
"PRKAB2",1108,1185,766,1415,847,266,783,2344,1157,2759,642,2936,726
"PRKACA",1591,2512,1213,1497,1188,533,1196,2326,1388,1615,1261,1259,1434
"PRKACB",492,961,1245,504,229,299,981,1037,648,464,595,142,693
"PRKACG",0,5,2,8,8,13,0,0,0,8,0,0,1
"PRKAG1",719,746,621,499,528,279,792,794,579,596,760,1050,799
"PRKAG2",1028,790,862,614,701,380,715,907,870,767,414,694,661
"PRKAG3",41,2,0,11,15,20,4,16,2,7,4,8,21
"PRKAR1A",2810,3340,3368,4122,2344,936,5318,7426,2474,4122,2753,2675,4207
"PRKAR1AP1",1,7,1,19,13,18,3,12,7,6,0,4,12
"PRKAR1B",340,290,77,141,73,85,134,197,113,150,156,265,237
"PRKAR1B-AS2",1,0,0,0,0,4,0,0,0,0,1,3,0
"PRKAR2A",1442,2308,820,987,1712,534,882,1774,1168,1337,2360,941,1490
"PRKAR2A-AS1",52,20,33,32,34,53,33,49,39,83,34,11,30
"PRKAR2B",187,112,136,39,54,40,166,35,94,48,93,384,303
"PRKCA",528,388,912,1660,429,445,430,2558,540,532,339,814,530
"PRKCB",641,560,2419,101,159,218,630,87,1101,469,999,112,393
"PRKCD",548,928,496,133,316,135,190,175,594,394,444,311,291
"PRKCE",676,481,484,651,711,275,537,860,979,605,791,164,784
"PRKCE-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0
"PRKCG",10,5,22,3,5,233,155,6,17,4,26,68,224
"PRKCH",1007,1531,1738,594,998,452,674,826,1148,1126,1471,786,648
"PRKCI",1219,1788,1628,1029,3353,551,1347,1987,2801,2205,3040,2361,1163
"PRKCQ",100,204,324,55,45,46,75,92,140,180,147,56,71
"PRKCQ-AS1",109,107,1048,74,55,75,140,118,287,219,174,64,55
"PRKCSH",1344,1826,1113,1573,1321,636,1074,2505,1871,1477,2468,2297,1499
"PRKCZ",502,564,229,237,122,122,196,340,314,349,322,348,148
"PRKCZ-AS1",22,36,2,16,10,20,21,31,23,24,26,9,119
"PRKD1",106,54,188,67,47,80,534,78,288,90,28,136,264
"PRKD2",1969,2040,1844,836,851,518,1024,1160,1696,1557,2147,2988,1276
"PRKD3",1617,2261,2029,460,1416,549,1514,710,2476,1582,1757,1746,1899
"PRKDC",16965,22636,7035,5700,11001,4685,10568,9565,12054,10225,19169,16175,19277
"PRKG1",259,137,170,328,152,121,276,578,182,237,215,245,130
"PRKG2",61,7,34,56,45,36,7,65,35,21,53,18,34
"PRKN",91,115,114,94,96,54,107,105,182,51,37,28,272
"PRKRA",1531,1444,967,853,919,568,1563,1374,1468,1349,1561,1890,963
"PRKRIP1",529,380,442,223,206,144,268,351,339,398,384,490,538
"PRKX",1096,1070,1013,187,1219,309,852,287,2674,1310,3154,3292,1611
"PRKX-AS1",0,0,0,0,1,1,0,0,0,0,0,0,1
"PRKY",2049,1763,2,986,1861,1702,2043,1789,1,2181,3,175,2275
"PRL",4,2,0,4,7,4,0,0,0,10,1,0,1
"PRLH",0,0,0,0,0,0,0,0,0,0,0,0,0
"PRLHR",4,3,7,20,33,65,1,1,8,6,10,1,11
"PRLR",99,320,53,84,108,278,133,46,42,121,347,94,1538
"PRM1",0,0,0,2,1,3,0,0,1,0,0,0,0
"PRM2",0,0,0,2,2,1,0,0,3,0,1,1,2
"PRM3",0,0,0,0,2,2,0,0,0,0,0,0,0
"PRMT1",770,871,453,442,710,251,527,642,884,485,1200,1147,836
"PRMT2",1696,1293,1509,1408,909,456,1243,2187,1835,1095,1597,1005,1015
"PRMT3",498,311,339,144,374,237,635,268,482,299,459,861,487
"PRMT5",480,633,323,393,592,242,418,586,817,459,759,833,581
"PRMT5-AS1",8,8,0,10,16,27,6,2,8,7,17,5,3
"PRMT6",244,263,220,41,273,178,282,65,171,42,165,273,362
"PRMT7",594,577,615,391,453,188,770,611,643,668,615,1011,581
"PRMT8",1,3,5,25,27,47,0,23,7,10,2,7,5
"PRMT9",191,378,210,172,137,97,178,247,161,117,303,89,421
"PRNCR1",783,704,465,267,451,307,169,423,539,482,808,1468,440
"PRND",28,4,21,19,19,53,32,13,6,12,8,9,4
"PRNP",2555,2448,2577,4675,2399,535,2883,7616,913,729,6830,1458,1781
"PRNT",2,0,1,9,7,21,0,0,0,0,4,0,1
"PROB1",211,193,51,54,196,51,88,62,101,123,62,170,176
"PROC",4,7,13,31,18,27,0,40,4,7,2,11,3
"PROCA1",142,104,117,45,41,111,97,33,65,149,60,263,243
"PROCR",54,23,22,57,62,14,34,64,179,48,290,499,48
"PRODH",376,2,10,1,6,12,153,12,1,60,18,3,133
"PRODH2",7,0,4,6,10,11,0,0,4,3,0,0,1
"PROK1",1,1,0,7,4,8,0,2,0,0,4,1,0
"PROK2",0,6,0,7,13,8,4,3,2,0,6,8,1
"PROKR1",1,4,3,7,18,25,5,16,2,3,3,0,30
"PROKR2",6,7,6,24,18,42,8,0,4,18,4,4,3
"PROM1",135,16,2,14,18,32,0,3,19,38,8,29,239
"PROM2",5535,3064,2094,1727,3371,535,852,2460,5246,4394,2593,1422,1178
"PROP1",1,0,5,4,3,9,0,1,0,0,0,0,0
"PRORP",374,545,337,617,307,207,663,1133,369,591,503,414,937
"PRORSD1P",231,63,146,41,103,59,158,60,95,116,63,92,76
"PROS1",343,143,40,463,119,27,61,785,159,255,398,45,48
"PROSER1",1721,2739,2463,1443,1082,836,2698,2234,2481,1668,1509,2496,1538
"PROSER2",90,10,370,41,363,327,384,49,253,74,114,675,269
"PROSER2-AS1",25,18,44,25,13,49,197,23,132,222,40,327,291
"PROSER3",1127,1101,620,724,494,473,992,1042,1052,862,1183,3031,1014
"PROX1",291,114,414,148,106,126,894,276,216,129,150,81,1856
"PROX1-AS1",9,15,9,16,56,73,65,7,4,7,15,7,109
